record_id,title,abstract,screening_label,is_relevant,et_rank,hybrid_rank,tar_rank,et_score,hybrid_score,tar_score,category,gain_type
#184,A practical framework RNMF for exploring the association between mutational signatures and genes using gene cumulative contribution abundance.,"BACKGROUND: Mutational signatures are somatic mutation patterns enriching operational mutational processes, which can provide abundant information about the mechanism of cancer. However, understanding of the pathogenic biological processes is still limited, such as the association between mutational signatures and genes. METHODS: We developed a simple and practical R package called RNMF (https://github.com/zhenzhang-li/RNMF) for mutational signature analysis, including a key model of cumulative contribution abundance (CCA), which was designed to highlight the association between mutational signatures and genes and then applying it to a meta-analysis of 1073 individuals with esophageal squamous cell carcinoma (ESCC). RESULTS: We revealed a number of known and previously undescribed SBS or ID signatures, and we found that APOBEC signatures (SBS2* and SBS13*) were closely associated with PIK3CA mutation, especially the E545k mutation. Furthermore, we found that age signature is closely related to the frequent mutation of TP53, of which R342* is highlighted due to strongly linked to age signature. In addition, the CCA matrix image data of genes in the signatures New, SBS3*, and SBS17b* were helpful for the preliminary evaluation of shortened survival outcome. These results can be extended to estimate the distribution of mutations or features, and study the potential impact of clinical factors. CONCLUSIONS: In a word, RNMF can successfully achieve the correlation analysis of mutational signatures and genes, proving a strong theoretical basis for the study of mutational processes during tumor development.",exclude,0,45,23,106,0.9594334274507916,0.8403330624758338,0.5972733580116525,false_positive_top100,et_top100_false_positive
#154,A comprehensive comparison of tools for fitting mutational signatures.,"Mutational signatures connect characteristic mutational patterns in the genome with biological or chemical processes that take place in cancers. Analysis of mutational signatures can help elucidate tumor evolution, prognosis, and therapeutic strategies. Although tools for extracting mutational signatures de novo have been extensively benchmarked, a similar effort is lacking for tools that fit known mutational signatures to a given catalog of mutations. We fill this gap by comprehensively evaluating twelve signature fitting tools on synthetic mutational catalogs with empirically driven signature weights corresponding to eight cancer types. On average, SigProfilerSingleSample and SigProfilerAssignment/MuSiCal perform best for small and large numbers of mutations per sample, respectively. We further show that ad hoc constraining the list of reference signatures is likely to produce inferior results. Evaluation of real mutational catalogs suggests that the activity of signatures that are absent in the reference catalog poses considerable problems to all evaluated tools.",irrelevant,0,48,53,76,0.9548807104455026,0.8075823639991764,0.6536978497592428,false_positive_top100,et_top100_false_positive
#15,MUSE-XAE: MUtational Signature Extraction with eXplainable AutoEncoder enhances tumour types classification.,"MOTIVATION: Mutational signatures are a critical component in deciphering the genetic alterations that underlie cancer development and have become a valuable resource to understand the genomic changes during tumorigenesis. Therefore, it is essential to employ precise and accurate methods for their extraction to ensure that the underlying patterns are reliably identified and can be effectively utilized in new strategies for diagnosis, prognosis, and treatment of cancer patients. RESULTS: We present MUSE-XAE, a novel method for mutational signature extraction from cancer genomes using an explainable autoencoder. Our approach employs a hybrid architecture consisting of a nonlinear encoder that can capture nonlinear interactions among features, and a linear decoder which ensures the interpretability of the active signatures. We evaluated and compared MUSE-XAE with other available tools on both synthetic and real cancer datasets and demonstrated that it achieves superior performance in terms of precision and sensitivity in recovering mutational signature profiles. MUSE-XAE extracts highly discriminative mutational signature profiles by enhancing the classification of primary tumour types and subtypes in real world settings. This approach could facilitate further research in this area, with neural networks playing a critical role in advancing our understanding of cancer genomics. AVAILABILITY AND IMPLEMENTATION: MUSE-XAE software is freely available at https://github.com/compbiomed-unito/MUSE-XAE.",exclude,0,49,160,41,0.9547876835031356,0.739506928770311,0.7481914082550142,false_positive_top100,et_top100_false_positive
#6,MetaMutationalSigs: comparison of mutational signature refitting results made easy.,"MOTIVATION: The analysis of mutational signatures is becoming increasingly common in cancer genetics, with emerging implications in cancer evolution, classification, treatment decision and prognosis. Recently, several packages have been developed for mutational signature analysis, with each using different methodology and yielding significantly different results. Because of the non-trivial differences in tools' refitting results, researchers may desire to survey and compare the available tools, in order to objectively evaluate the results for their specific research question, such as which mutational signatures are prevalent in different cancer types. RESULTS: Due to the need for effective comparison of refitting mutational signatures, we introduce a user-friendly software that can aggregate and visually present results from different refitting packages. AVAILABILITY AND IMPLEMENTATION: MetaMutationalSigs is implemented using R and python and is available for installation using Docker and available at: https://github.com/EESI/MetaMutationalSigs.",irrelevant,0,55,74,32,0.9393848616157364,0.7866968108332715,0.7716059028246012,false_positive_top100,et_top100_false_positive
#3556,Improved identification of cancer mutational processes,"Mutational signatures help to deconvolve the different processes that shape cancer genomes. A new tool now alleviates some of the persistent challenges in the field. © Springer Nature America, Inc. 2024.",irrelevant,0,58,40,60,0.9378934590771044,0.8157590326420628,0.6936682813393067,false_positive_top100,et_top100_false_positive
#3814,MutationalPatterns: the one stop shop for the analysis of mutational processes,"Background: The collective of somatic mutations in a genome represents a record of mutational processes that have been operative in a cell. These processes can be investigated by extracting relevant mutational patterns from sequencing data. Results: Here, we present the next version of MutationalPatterns, an R/Bioconductor package, which allows in-depth mutational analysis of catalogues of single and double base substitutions as well as small insertions and deletions. Major features of the package include the possibility to perform regional mutation spectra analyses and the possibility to detect strand asymmetry phenomena, such as lesion segregation. On top of this, the package also contains functions to determine how likely it is that a signature can cause damaging mutations (i.e., mutations that affect protein function). This updated package supports stricter signature refitting on known signatures in order to prevent overfitting. Using simulated mutation matrices containing varied signature contributions, we showed that reliable refitting can be achieved even when only 50 mutations are present per signature. Additionally, we incorporated bootstrapped signature refitting to assess the robustness of the signature analyses. Finally, we applied the package on genome mutation data of cell lines in which we deleted specific DNA repair processes and on large cancer datasets, to show how the package can be used to generate novel biological insights. Conclusions: This novel version of MutationalPatterns allows for more comprehensive analyses and visualization of mutational patterns in order to study the underlying processes. Ultimately, in-depth mutational analyses may contribute to improved biological insights in mechanisms of mutation accumulation as well as aid cancer diagnostics. MutationalPatterns is freely available at http://bioconductor.org/packages/MutationalPatterns. © 2022, The Author(s).",irrelevant,0,59,96,58,0.9372930859080504,0.7744282563045358,0.7016596849606257,false_positive_top100,et_top100_false_positive
#346,Using sigLASSO to optimize cancer mutation signatures jointly with sampling likelihood.,"Multiple mutational processes drive carcinogenesis, leaving characteristic signatures in tumor genomes. Determining the active signatures from a full repertoire of potential ones helps elucidate mechanisms of cancer development. This involves optimally decomposing the counts of cancer mutations, tabulated according to their trinucleotide context, into a linear combination of known signatures. Here, we develop sigLASSO (a software tool at github.com/gersteinlab/siglasso) to carry out this optimization efficiently. sigLASSO has four key aspects: (1) It jointly optimizes the likelihood of sampling and signature fitting, by explicitly factoring multinomial sampling into the objective function. This is particularly important when mutation counts are low and sampling variance is high (e.g., in exome sequencing). (2) sigLASSO uses L1 regularization to parsimoniously assign signatures, leading to sparse and interpretable solutions. (3) It fine-tunes model complexity, informed by data scale and biological priors. (4) Consequently, sigLASSO can assess model uncertainty and abstain from making assignments in low-confidence contexts.",irrelevant,0,66,63,67,0.9334950018125936,0.7971124088284658,0.6768212248254891,false_positive_top100,et_top100_false_positive
#4255,Reconstructing evolutionary trajectories of mutation signature activities in cancer using TrackSig,"The type and genomic context of cancer mutations depend on their causes. These causes have been characterized using signatures that represent mutation types that co-occur in the same tumours. However, it remains unclear how mutation processes change during cancer evolution due to the lack of reliable methods to reconstruct evolutionary trajectories of mutational signature activity. Here, as part of the ICGC/TCGA Pan-Cancer Analysis of Whole Genomes (PCAWG) Consortium, which aggregated whole-genome sequencing data from 2658 cancers across 38 tumour types, we present TrackSig, a new method that reconstructs these trajectories using optimal, joint segmentation and deconvolution of mutation type and allele frequencies from a single tumour sample. In simulations, we find TrackSig has a 3–5% activity reconstruction error, and 12% false detection rate. It outperforms an aggressive baseline in situations with branching evolution, CNA gain, and neutral mutations. Applied to data from 2658 tumours and 38 cancer types, TrackSig permits pan-cancer insight into evolutionary changes in mutational processes. © 2020, The Author(s).",irrelevant,0,67,58,84,0.9322161862831624,0.7998378654331202,0.6341864273033786,false_positive_top100,et_top100_false_positive
#11,"Mutational signatures: emerging concepts, caveats and clinical applications.","Whole-genome sequencing has brought the cancer genomics community into new territory. Thanks to the sheer power provided by the thousands of mutations present in each patient's cancer, we have been able to discern generic patterns of mutations, termed 'mutational signatures', that arise during tumorigenesis. These mutational signatures provide new insights into the causes of individual cancers, revealing both endogenous and exogenous factors that have influenced cancer development. This Review brings readers up to date in a field that is expanding in computational, experimental and clinical directions. We focus on recent conceptual advances, underscoring some of the caveats associated with using the mutational signature frameworks and highlighting the latest experimental insights. We conclude by bringing attention to areas that are likely to see advancements in clinical applications.",exclude,0,69,6,152,0.9283345028159756,0.8674993391488237,0.528447324083263,false_positive_top100,et_top100_false_positive
#20,Significance and limitations of the use of next-generation sequencing technologies for detecting mutational signatures.,"Next generation sequencing technologies (NGS) have been critical in characterizing the genomic landscape and untangling the genetic heterogeneity of human cancer. Since its advent, NGS has played a pivotal role in identifying the patterns of somatic mutations imprinted on cancer genomes and in deciphering the signatures of the mutational processes that have generated these patterns. Mutational signatures serve as phenotypic molecular footprints of exposures to environmental factors as well as deficiency and infidelity of DNA replication and repair pathways. Since the first roadmap of mutational signatures in human cancer was generated from whole-genome and whole-exome sequencing data, there has been a growing interest to extract mutational signatures from other NGS technologies such as targeted panel sequencing, RNA sequencing, single-cell sequencing, duplex sequencing, reduced representation sequencing, and long-read sequencing. Many of these technologies have their inherent sequencing biases and produce technical artifacts that can confound the extraction of reliable and interpretable mutational signatures. In this review, we highlight the relevance, limitations, and prospects of using different NGS technologies for examining mutational patterns and for deciphering mutational signatures.",irrelevant,0,71,84,115,0.9226474700306893,0.780205628840266,0.5897260298620671,false_positive_top100,et_top100_false_positive
#469,Copy number signature analysis tool and its application in prostate cancer reveals distinct mutational processes and clinical outcomes.,"Genome alteration signatures reflect recurring patterns caused by distinct endogenous or exogenous mutational events during the evolution of cancer. Signatures of single base substitution (SBS) have been extensively studied in different types of cancer. Copy number alterations are important drivers for the progression of multiple cancer. However, practical tools for studying the signatures of copy number alterations are still lacking. Here, a user-friendly open source bioinformatics tool ""sigminer"" has been constructed for copy number signature extraction, analysis and visualization. This tool has been applied in prostate cancer (PC), which is particularly driven by complex genome alterations. Five copy number signatures are identified from human PC genome with this tool. The underlying mutational processes for each copy number signature have been illustrated. Sample clustering based on copy number signature exposure reveals considerable heterogeneity of PC, and copy number signatures show improved PC clinical outcome association when compared with SBS signatures. This copy number signature analysis in PC provides distinct insight into the etiology of PC, and potential biomarkers for PC stratification and prognosis.",exclude,0,73,346,61,0.9192387836575672,0.6794437038675943,0.6900162851068911,false_positive_top100,et_top100_false_positive
#343,RepairSig: Deconvolution of DNA damage and repair contributions to the mutational landscape of cancer.,"Cancer genomes accumulate a large number of somatic mutations resulting from a combination of stochastic errors in DNA processing, cancer-related aberrations of the DNA repair machinery, or carcinogenic exposures; each mutagenic process leaves a characteristic mutational signature. A key challenge is understanding the interactions between signatures, particularly as DNA repair deficiencies often modify the effects of other mutagens. Here, we introduce RepairSig, a computational method that explicitly models additive primary mutagenic processes; non-additive secondary processes, which interact with the primary processes; and a mutation opportunity, that is, the distribution of sites across the genome that are vulnerable to damage or preferentially repaired. We demonstrate that RepairSig accurately recapitulates experimentally identified signatures, identifies autonomous signatures of deficient DNA repair processes, and explains mismatch repair deficiency in breast cancer by de novo inference of both primary and secondary signatures from patient data. RepairSig is freely available for download at https://github.com/ncbi/RepairSig.",exclude,0,74,164,34,0.9186132052708668,0.7375971830923831,0.7661345476913902,false_positive_top100,et_top100_false_positive
#3228,Mutational Signatures in Cancer Genomics and Toxicology,"Genomic instability, a hallmark of cancer, manifests through the accumulation of somatic mutations arising from various endogenous and exogenous processes. High-throughput sequencing of cancer genomes has revealed distinct mutational patterns, termed mutational signatures, that reflect the individual underlying mutagenic processes operative during carcinogenesis. These signatures provide insights into the etiology of cancer-associated mutations. To validate the proposed etiologies and elucidate the complex mutational landscapes observed in human cancers, robust experimental systems are essential. Here, we describe a multi-model approach to deciphering mutational signatures, employing mammalian cell lines, chicken cells, rodent carcinogenesis models, and the nematode C. elegans. These diverse systems enable the systematic investigation of exogenous mutagen-induced signatures, elucidating species-specific responses to genotoxic agents. © 2026 Elsevier Inc. All rights are reserved, including those for text and data mining, AI training, and similar technologies.",irrelevant,0,78,38,132,0.9101143207611304,0.8199071928512704,0.5606109689239951,false_positive_top100,et_top100_false_positive
#463,DNA Repair Footprint Uncovers Contribution of DNA Repair Mechanism to Mutational Signatures.,"Cancer genomes accumulate a large number of somatic mutations resulting from imperfection of DNA processing during normal cell cycle as well as from carcinogenic exposures or cancer related aberrations of DNA maintenance machinery. These processes often lead to distinctive patterns of mutations, called mutational signatures. Several computational methods have been developed to uncover such signatures from catalogs of somatic mutations. However, cancer mutational signatures are the end-effect of several interplaying factors including carcinogenic exposures and potential deficiencies of the DNA repair mechanism. To fully understand the nature of each signature, it is important to disambiguate the atomic components that contribute to the final signature. Here, we introduce a new descriptor of mutational signatures, DNA Repair FootPrint (RePrint), and show that it can capture common properties of deficiencies in repair mechanisms contributing to diverse signatures. We validate the method with published mutational signatures from cell lines targeted with CRISPR-Cas9-based knockouts of DNA repair genes.",exclude,0,79,185,86,0.9079350213641812,0.728633258496602,0.6302278470916586,false_positive_top100,et_top100_false_positive
#173,Clinical and genomic characterization of mutational signatures across human cancers.,"Mutational signatures, the generic patterns of mutations, are the footprints of both endogenous and exogenous factors that have influenced cancer development. To date, dozens of mutational signatures have been discerned through computational methods. However, the etiology, mutational properties, clonality, immunology and prognostic value of mutation signatures across cancer types are poorly understood. To address this, we extensively characterized mutational signatures across 8836 cancer samples spanning 42 cancer types. We confirmed and extended clinical and genomic features associated with mutation signatures. Mutation distribution analysis showed that most mutation processes were depleted in exons and APOBEC signatures (SBS2 and SBS13), the Pol-η related signature (SBS9) and SBS40 tended to contribute clustered mutations. We observed that age-related signatures (SBS1 and SBS5) and SBS40 tended to induce mutations affecting cancer genes and subclonal drivers posted by specific signatures (eg, mismatch repair deficiency-related signature SBS44) were unlikely subjected to positive selection. We also revealed early mutation signatures (eg, UV light exposure-related signature SBS7a) and signatures (eg, reactive oxygen species-related signature SBS18) predominated in the late stage of tumorigenesis. Comprehensive association analysis of mutation processes with microenvironment revealed that APOBEC- and mismatch repair deficiency-related signatures were positively associated with immune parameters, while age-related signatures showed negative correlations. In addition, prognostic association analysis showed that many signatures were favorable (eg, SBS9) or adverse factors (eg, SBS18) of patient survival. Our findings enhance appreciation of the role of mutational signatures in tumor evolution and underline their potential in immunotherapy guidance and prognostic prediction.",exclude,0,86,129,293,0.89613611726481,0.7530536926718758,0.3642846361771911,false_positive_top100,et_top100_false_positive
#3874,SUITOR: Selecting the number of mutational signatures through cross-validation,"For de novo mutational signature analysis, the critical first step is to decide how many signatures should be expected in a cancer genomics study. An incorrect number could mislead downstream analyses. Here we present SUITOR (Selecting the nUmber of mutatIonal signaTures thrOugh cRoss-validation), an unsupervised cross-validation method that requires little assumptions and no numerical approximations to select the optimal number of signatures without overfitting the data. In vitro studies and in silico simulations demonstrated that SUITOR can correctly identify signatures, some of which were missed by other widely used methods. Applied to 2,540 whole-genome sequenced tumors across 22 cancer types, SUITOR selected signatures with the smallest prediction errors and almost all signatures of breast cancer selected by SUITOR were validated in an independent breast cancer study. SUITOR is a powerful tool to select the optimal number of mutational signatures, facilitating downstream analyses with etiological or therapeutic importance. © 2022 This is an open access article, free of all copyright, and may be freely reproduced, distributed, transmitted, modified, built upon, or otherwise used by anyone for any lawful purpose. The work is made available under the Creative Commons CC0 public domain dedication.",irrelevant,0,87,25,109,0.8920657424731574,0.8378678274378765,0.5941872326446767,false_positive_top100,et_top100_false_positive
#40,Evaluating topography of mutational signatures with SigProfilerTopography.,"The mutations found in a cancer genome are shaped by diverse processes, each displaying a characteristic mutational signature that may be influenced by the genome's architecture. While prior analyses have evaluated the effect of topographical genomic features on mutational signatures, there has been no computational tool that can comprehensively examine this interplay. Here, we present SigProfilerTopography, a Python package that allows evaluating the effect of chromatin organization, histone modifications, transcription factor binding, DNA replication, and DNA transcription on the activities of different mutational processes. SigProfilerTopography elucidates the unique topographical characteristics of mutational signatures, unveiling their underlying biological and molecular mechanisms.",exclude,0,88,165,88,0.8916792162731468,0.7373550118874214,0.6253903450079386,false_positive_top100,et_top100_false_positive
#39,Evaluating topography of mutational signatures with SigProfilerTopography.,"The mutations found in a cancer genome are shaped by diverse processes, each displaying a characteristic mutational signature that may be influenced by the genome's architecture. While prior analyses have evaluated the effect of topographical genomic features on mutational signatures, there has been no computational tool that can comprehensively examine this interplay. Here, we present SigProfilerTopography, a Python package that allows evaluating the effect of chromatin organization, histone modifications, transcription factor binding, DNA replication, and DNA transcription on the activities of different mutational processes. SigProfilerTopography elucidates the unique topographical characteristics of mutational signatures, unveiling their underlying biological and molecular mechanisms.",exclude,0,89,166,89,0.8916792162731468,0.7373550118874214,0.6253903450079386,false_positive_top100,et_top100_false_positive
